motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:135846955-135847455_shuf_1	936	9.0271	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:113905788-113906288_shuf_2	2242	9.02487	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:28320389-28320889	353	9.02283	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:173447612-173448112	45	8.89269	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:35879923-35880423_shuf_2	2628	8.65247	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:29584278-29584778	816	8.62485	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:110604367-110604867	523	8.4259	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:36250677-36251177_shuf_2	2542	8.34618	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:75107911-75108411	862	8.24108	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:3285357-3285857	533	8.13754	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:111009338-111009838_shuf_1	1285	7.93084	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chrX:68727375-68727875_shuf_1	1393	7.79239	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:17397729-17398229_shuf_2	2693	7.63038	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:101244827-101245327_shuf_1	1273	7.62091	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:77015533-77016033_shuf_1	976	7.60247	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:79383668-79384168_shuf_2	1930	7.41812	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:70860459-70860959_shuf_2	2435	7.34334	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:43307688-43308188_shuf_2	1819	7.30665	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:82044356-82044856	635	7.27845	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:105490725-105491225_shuf_1	1276	7.15923	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:109112539-109113039_shuf_1	1078	6.92491	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:91804487-91804987_shuf_1	1701	6.85803	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:154303235-154303735_shuf_2	2027	6.7525	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:120124362-120124862	319	6.74775	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:128287320-128287820_shuf_1	1095	6.70502	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:82060181-82060681	757	6.65652	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:128532891-128533391	192	6.62497	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:80416878-80417378	865	6.57845	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:65203205-65203705	239	6.47629	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:44322387-44322887_shuf_2	2357	6.41891	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:134264176-134264676_shuf_1	931	6.40851	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:62325790-62326290	856	6.33256	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:121295411-121295911_shuf_1	1516	6.17397	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:69793283-69793783_shuf_2	2377	6.1102	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:23982468-23982968_shuf_2	2651	5.74248	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:45622654-45623154_shuf_1	1569	5.72436	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:48438405-48438905_shuf_2	2639	5.55538	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:118929925-118930425	263	5.5012	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:51034099-51034599_shuf_1	1021	5.48906	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:103962050-103962550_shuf_1	987	5.36452	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:94158459-94158959_shuf_1	1586	5.30773	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:55043396-55043896	711	5.23526	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:118962054-118962554	87	5.20332	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:115373881-115374381_shuf_1	1509	5.14663	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:95195042-95195542_shuf_2	2392	5.11438	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:38874024-38874524	301	5.07996	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:11699765-11700265_shuf_1	1788	4.96003	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:17334950-17335450	222	4.95955	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:107550272-107550772_shuf_2	2330	4.93525	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:57527583-57528083_shuf_2	2317	4.92487	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:120781174-120781674_shuf_2	2191	4.80739	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:51109537-51110037_shuf_2	2219	4.77138	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:27135942-27136442_shuf_1	1520	4.76258	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:27135942-27136442_shuf_2	2424	4.72195	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:105994745-105995245	253	4.6074	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:45710228-45710728	826	4.58465	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:42890553-42891053	163	4.51803	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:97257703-97258203_shuf_2	2232	4.50621	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:104890313-104890813	598	4.48339	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:32155989-32156489_shuf_2	2353	4.43774	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:116856335-116856835	649	4.4109	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:10736423-10736923	883	4.37521	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:69792641-69793141_shuf_1	1421	4.28031	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:97380646-97381146	250	4.2207	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:135693774-135694274	30	4.14647	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:104819581-104820081	687	3.97653	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:24289203-24289703_shuf_1	1709	3.97281	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:117249633-117250133_shuf_1	1554	3.91888	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:61770984-61771484_shuf_1	1466	3.87923	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:34266307-34266807_shuf_2	2626	3.85106	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:3345623-3346123_shuf_2	2460	3.83862	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:19899369-19899869_shuf_2	2213	3.80877	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:30565672-30566172	779	3.75374	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:57022069-57022569_shuf_2	2522	3.7154	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:97323993-97324493_shuf_1	1329	3.70071	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:118241265-118241765	182	3.68722	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:111203042-111203542_shuf_1	1082	3.63562	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:128286730-128287230_shuf_2	2340	3.60582	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:38860749-38861249	299	3.60288	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:144332973-144333473	145	3.58713	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:145703213-145703713	334	3.57641	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:39901709-39902209	116	3.52724	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:65307370-65307870_shuf_2	2527	3.5158	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:98213263-98213763_shuf_2	2235	3.50883	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:76585118-76585618	172	3.46504	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:25869094-25869594	59	3.44254	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:78556314-78556814	73	3.44152	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:16612365-16612865_shuf_1	1559	3.41107	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:62052572-62053072_shuf_1	1647	3.37487	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:126642275-126642775	529	3.34376	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:13094465-13094965_shuf_2	2649	3.3046	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:96232774-96233274	132	3.30252	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:55293249-55293749	899	3.27839	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:73181610-73182110_shuf_2	2553	3.18937	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:97323993-97324493_shuf_2	2233	3.18263	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:56247540-56248040	362	3.16615	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:34638536-34639036	65	3.16328	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:3345623-3346123_shuf_1	1556	3.15669	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:66059743-66060243_shuf_1	1528	3.14705	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:134486380-134486880	200	3.14576	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:41760572-41761072	706	3.14558	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:30482936-30483436	500	3.13939	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:164599349-164599849_shuf_2	1911	3.08245	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:114375900-114376400	479	3.06752	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:5220409-5220909_shuf_2	1862	3.06275	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:128009271-128009771	385	2.97222	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:154862418-154862918_shuf_2	2028	2.93249	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:7626413-7626913_shuf_1	1784	2.88577	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:70506760-70507260_shuf_1	1626	2.87821	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:118957545-118958045_shuf_2	2291	2.85465	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:84607840-84608340_shuf_2	1932	2.84143	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:65307370-65307870_shuf_1	1623	2.84054	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:126642275-126642775_shuf_1	1433	2.83954	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:75759796-75760296_shuf_1	1148	2.83327	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:24547930-24548430_shuf_2	2304	2.82619	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:175901565-175902065_shuf_2	1855	2.81864	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:85791923-85792423	637	2.78183	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:180447044-180447544_shuf_2	1919	2.78027	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:76083898-76084398	748	2.77559	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:69186639-69187139	566	2.74877	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:56455062-56455562_shuf_1	1643	2.72955	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:78547883-78548383	864	2.69962	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:96173310-96173810	764	2.68612	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:72223024-72223524	308	2.6781	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:38999168-38999668_shuf_1	1641	2.643	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:73580847-73581347_shuf_1	1579	2.62141	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:38852989-38853489_shuf_2	2106	2.60747	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:56074303-56074803	832	2.56309	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:123643386-123643886	269	2.53669	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:135846955-135847455	32	2.4988	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:157123771-157124271	38	2.49734	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:32949805-32950305	158	2.49169	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:4626256-4626756_shuf_1	1703	2.43398	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:104332486-104332986	371	2.38961	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:54151149-54151649	849	2.38883	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:74937708-74938208_shuf_2	2223	2.38563	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:118353187-118353687_shuf_2	2290	2.3737	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:154282316-154282816_shuf_2	2025	2.37278	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:76673547-76674047_shuf_2	2327	2.34337	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:44084687-44085187_shuf_1	1070	2.33853	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:110604367-110604867_shuf_2	2331	2.32674	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:132785397-132785897_shuf_2	2005	2.31775	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:32150816-32151316_shuf_1	1448	2.27871	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:43466516-43467016_shuf_1	1729	2.24913	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:97307228-97307728	589	2.23447	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:105490725-105491225_shuf_2	2180	2.22056	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:8761105-8761605_shuf_1	1677	2.20703	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:6319200-6319700	340	2.20336	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:25440009-25440509_shuf_1	1403	2.16857	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:91352912-91353412	796	2.154	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:157319654-157320154_shuf_2	1848	2.14674	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:59915597-59916097_shuf_1	1576	2.13739	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:121294773-121295273	611	2.13599	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:34638536-34639036_shuf_2	1873	2.13289	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:41654151-41654651_shuf_2	2110	2.11497	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:33115729-33116229_shuf_2	2591	2.09036	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:107550272-107550772	522	2.08588	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr15:22324756-22325256_shuf_2	2539	2.08108	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr3:60623494-60623994_shuf_2	1928	2.07949	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:33374877-33375377	227	2.07645	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:57252234-57252734_shuf_2	2316	2.06265	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:72858949-72859449	70	2.06045	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:6236068-6236568_shuf_1	1781	2.0579	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:38963790-38964290	357	2.03793	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:105994745-105995245_shuf_1	1157	2.03174	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr5:28369133-28369633_shuf_2	2033	2.02215	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chrX:146950487-146950987	491	2.01309	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:155335983-155336483_shuf_2	2029	2.01061	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:125244307-125244807	437	2.00252	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:110018190-110018690_shuf_1	1545	1.99094	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:116305850-116306350	648	1.98783	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:107258862-107259362_shuf_1	1504	1.97093	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr18:65887979-65888479	859	1.97066	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:36132951-36133451	356	1.95729	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr14:55043396-55043896_shuf_2	2519	1.94315	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:173210950-173211450_shuf_1	948	1.94022	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:152650539-152651039_shuf_2	1904	1.93849	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:59256087-59256587_shuf_2	2318	1.93509	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:16604492-16604992_shuf_2	1863	1.93349	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:66763904-66764404	461	1.92939	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:93585402-93585902	493	1.91639	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:167256469-167256969	106	1.8915	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:21940047-21940547	443	1.88744	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:12397641-12398141	804	1.88743	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:25018818-25019318	498	1.88236	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr9:66763904-66764404_shuf_1	1365	1.88149	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:7017105-7017605_shuf_2	2687	1.86595	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr17:26651345-26651845	811	1.85753	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:118863134-118863634_shuf_1	1090	1.85643	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr12:35474088-35474588_shuf_1	1524	1.814	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:55940202-55940702_shuf_1	1805	1.81229	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr8:87494748-87495248_shuf_1	1325	1.77375	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:73580847-73581347	675	1.76841	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:150491521-150492021	95	1.7681	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr10:25440009-25440509_shuf_2	2307	1.74163	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:155437820-155438320_shuf_1	1004	1.73986	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:86476946-86477446	576	1.72389	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr19:53259935-53260435	898	1.72084	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr16:30565672-30566172_shuf_1	1683	1.71431	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr2:118962054-118962554_shuf_2	1895	1.7033	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr7:111019146-111019646	382	1.70044	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:115367838-115368338_shuf_1	1507	1.69302	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr13:74873192-74873692	677	1.6742	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr11:95661713-95662213_shuf_1	1489	1.66691	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:129974283-129974783_shuf_2	2003	1.66217	fp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr1:169314206-169314706	41	1.6525	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr6:8295404-8295904	291	1.65239	tp
JASPAR2018_CORE_non-redundant.meme	MA1196.1	At5g05790	chr4:128287320-128287820	191	1.64767	tp
#
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr4:118293095-118293595	183	67.8572	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr11:115626398-115626898	607	52.703	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr2:167256469-167256969_shuf_1	1010	52.431	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr9:21940047-21940547	443	52.0747	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr11:69714222-69714722	567	41.9661	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr3:97461666-97462166	133	34.854	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr7:20250333-20250833	345	30.8135	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr7:86884669-86885169_shuf_2	2173	30.4235	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr14:79987350-79987850	726	26.6471	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr6:81915767-81916267_shuf_1	1215	26.1483	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr5:68206917-68207417	241	25.3986	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr17:87913076-87913576	839	21.2852	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr15:80591371-80591871	755	20.4478	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr7:106742879-106743379_shuf_1	1279	20.2229	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr7:29609938-29610438	354	19.8546	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr11:61433606-61434106	561	19.1521	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr2:34638536-34639036_shuf_1	969	18.5955	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr4:44016938-44017438	165	16.7851	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr1:75175758-75176258	16	15.8432	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr13:34169859-34170359	659	15.5836	tp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr4:151334550-151335050_shuf_1	1117	15.0107	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr12:114386592-114387092_shuf_1	1550	13.5612	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr12:77866193-77866693_shuf_2	2439	12.0584	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr7:35754125-35754625_shuf_1	1259	11.2044	fp
JASPAR2018_CORE_non-redundant.meme	MA1219.1	CEJ1	chr2:28462970-28463470_shuf_2	1868	10.9437	fp
